year,semester,entry_status,time_to_grad,count,ethnicity,gender,residency,college
1983,Fall,New Freshmen,5.5,6,Chinese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Decline to State,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Filipino,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,5.5,3,Filipino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,3,Filipino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,International,Male,Nonresident,Clg of Chemistry
1983,Fall,New Freshmen,5.5,3,Japanese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Korean,Female,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,5.5,1,Korean,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Korean,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Mexican American/Chicano,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,5.5,1,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,3,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Other,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Other Asian,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,5.5,2,Other Asian,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Other Asian,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,2,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,Other Hispanic/Latino,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,South Asian,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,South Asian,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,3,White,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,1,White,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,5.5,2,White,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,5.5,1,White,Female,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,5.5,17,White,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,2,White,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,5.5,3,White,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,7,White,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,5.5,25,White,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,5.5,2,White,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,5.5,1,White,Male,Resident,NA
1983,Fall,New Freshmen,6,1,African American/Black,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,8,African American/Black,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,African American/Black,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,4,African American/Black,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,Chinese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Chinese,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,2,Chinese,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,6,1,Chinese,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,3,Chinese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Decline to State,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,1,Decline to State,Male,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,6,1,Decline to State,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Filipino,Female,Nonresident,Clg of Environmental Design
1983,Fall,New Freshmen,6,3,Filipino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,Filipino,Female,Resident,NA
1983,Fall,New Freshmen,6,3,Filipino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,International,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Japanese,Female,Nonresident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,Japanese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Japanese,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Japanese,Male,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,6,1,Japanese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,4,Korean,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Korean,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Korean,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,Mexican American/Chicano,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,4,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Mexican American/Chicano,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,1,Mexican American/Chicano,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,5,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,Other,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,Other Asian,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,1,Other Asian,Female,Resident,NA
1983,Fall,New Freshmen,6,1,Other Asian,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,1,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,6,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Pacific Islander,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,South Asian,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,South Asian,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,White,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,White,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,2,White,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,20,White,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,White,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,White,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,6,2,White,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,5,White,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,1,White,Male,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,6,38,White,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,White,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,White,Male,Resident,NA
1983,Fall,New Freshmen,6,6,African American/Black,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,African American/Black,Female,Resident,NA
1983,Fall,New Freshmen,6,1,African American/Black,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,8,African American/Black,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,6,Chinese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Chinese,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,3,Chinese,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,5,Chinese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Chinese,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,Decline to State,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,Decline to State,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Filipino,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,5,Filipino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Filipino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Japanese,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,2,Japanese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,Japanese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Korean,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Korean,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,11,Korean,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Mexican American/Chicano,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,10,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,Mexican American/Chicano,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,5,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Native American/Alaska Native,Male,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,6,1,Other,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other Asian,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,2,Other Asian,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other Asian,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,1,Other Asian,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other Asian,Male,Resident,NA
1983,Fall,New Freshmen,6,1,Other Hispanic/Latino,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,Other Hispanic/Latino,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,2,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,South Asian,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,1,White,Female,Nonresident,Clg of Environmental Design
1983,Fall,New Freshmen,6,4,White,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,White,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,24,White,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,2,White,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,6,1,White,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,6,4,White,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,White,Male,Nonresident,Clg of Natural Resources
1983,Fall,New Freshmen,6,4,White,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,6,4,White,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,6,1,White,Male,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,6,47,White,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,6,1,White,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,1,African American/Black,Female,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,4,African American/Black,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,3,African American/Black,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,44,African American/Black,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,African American/Black,Female,Resident,NA
1983,Fall,New Freshmen,NA,3,African American/Black,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,African American/Black,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,7,African American/Black,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,37,African American/Black,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,African American/Black,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,1,Chinese,Female,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,1,Chinese,Female,Nonresident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,2,Chinese,Female,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,NA,22,Chinese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Chinese,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,2,Chinese,Female,Resident,NA
1983,Fall,New Freshmen,NA,1,Chinese,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,2,Chinese,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Chinese,Male,Nonresident,NA
1983,Fall,New Freshmen,NA,4,Chinese,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,5,Chinese,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,38,Chinese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,3,Chinese,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,2,Chinese,Male,Resident,NA
1983,Fall,New Freshmen,NA,1,Decline to State,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Decline to State,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Decline to State,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Decline to State,Male,Resident,NA
1983,Fall,New Freshmen,NA,1,Filipino,Female,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,2,Filipino,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,2,Filipino,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,17,Filipino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Filipino,Female,Resident,NA
1983,Fall,New Freshmen,NA,1,Filipino,Male,Nonresident,Clg of Chemistry
1983,Fall,New Freshmen,NA,1,Filipino,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Filipino,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,3,Filipino,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,17,Filipino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,3,Filipino,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,3,Filipino,Male,Resident,NA
1983,Fall,New Freshmen,NA,2,International,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,International,Female,Nonresident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,3,International,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,1,International,Male,Nonresident,Clg of Environmental Design
1983,Fall,New Freshmen,NA,3,International,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,International,Male,Nonresident,NA
1983,Fall,New Freshmen,NA,9,Japanese,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Japanese,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,1,Japanese,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Japanese,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,5,Japanese,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Japanese,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,2,Japanese,Male,Resident,NA
1983,Fall,New Freshmen,NA,1,Korean,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,8,Korean,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Korean,Female,Resident,NA
1983,Fall,New Freshmen,NA,1,Korean,Male,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,3,Korean,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Korean,Male,Nonresident,NA
1983,Fall,New Freshmen,NA,4,Korean,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,16,Korean,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,3,Korean,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,2,Mexican American/Chicano,Female,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,3,Mexican American/Chicano,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,1,Mexican American/Chicano,Female,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,NA,23,Mexican American/Chicano,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Mexican American/Chicano,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Mexican American/Chicano,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,6,Mexican American/Chicano,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,2,Mexican American/Chicano,Male,Resident,Clg of Environmental Design
1983,Fall,New Freshmen,NA,24,Mexican American/Chicano,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,3,Mexican American/Chicano,Male,Resident,NA
1983,Fall,New Freshmen,NA,1,Native American/Alaska Native,Female,Nonresident,Clg of Engineering
1983,Fall,New Freshmen,NA,4,Native American/Alaska Native,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Native American/Alaska Native,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Native American/Alaska Native,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,2,Native American/Alaska Native,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Native American/Alaska Native,Male,Resident,NA
1983,Fall,New Freshmen,NA,1,Other,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,5,Other,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Other,Female,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,2,Other,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,8,Other,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Other,Male,Resident,NA
1983,Fall,New Freshmen,NA,5,Other Asian,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Other Asian,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Other Asian,Male,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,5,Other Asian,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,2,Other Hispanic/Latino,Female,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Female,Resident,Clg of Engineering
1983,Fall,New Freshmen,NA,8,Other Hispanic/Latino,Female,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,3,Other Hispanic/Latino,Male,Nonresident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Male,Nonresident,NA
1983,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Male,Resident,Clg of Chemistry
1983,Fall,New Freshmen,NA,13,Other Hispanic/Latino,Male,Resident,Clg of Letters & Science
1983,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Male,Resident,Clg of Natural Resources
1983,Fall,New Freshmen,NA,1,Other Hispanic/Latino,Male,Resident,NA
1983,Fall,New Freshmen,NA,2,Pacific Islander,Female,Resident,Clg of Natural Resources
